step,episodes,frames_total,cell,loss,accuracy,gradient_norm,clipped,frames,seconds,gamma,gamma_gradient_preclip,diagnostics
9196,31840,668648,five_tasks,0.696931791305542,0.7,2.63033127784729,1,129,4.018630743026733,-0.018439672887325287,0.005034204572439194,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9197,31880,669480,five_tasks,0.7468308091163636,0.575,1.689309000968933,1,104,3.219271659851074,-0.018469098955392838,-0.0001461812062188983,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9198,31920,670360,five_tasks,0.7369922369718551,0.55,1.8395763635635376,1,110,3.4786386489868164,-0.018485913053154945,-0.0012851920910179615,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9199,31960,671320,five_tasks,0.6928870111703873,0.65,2.3328564167022705,1,120,3.7117137908935547,-0.018511850386857986,0.0018136478029191494,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9200,32000,672104,five_tasks,0.7749098360538482,0.5,5.644559860229492,1,98,3.006974220275879,-0.018547162413597107,0.004854409024119377,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9201,32040,673000,five_tasks,0.6382474258542061,0.625,1.9643763303756714,1,112,5.065614700317383,-0.01864396221935749,0.0092385932803154,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9202,32080,673584,five_tasks,0.6546499498188496,0.55,2.3505136966705322,1,73,2.39027738571167,-0.018734825775027275,0.0006216285983100533,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9203,32120,674352,five_tasks,0.7318472594022751,0.55,2.31705641746521,1,96,3.2444193363189697,-0.018802031874656677,-0.0024436614476144314,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9204,32160,675360,five_tasks,0.8438322067260742,0.45,5.449383735656738,1,126,4.523343324661255,-0.018845755606889725,-0.006596541032195091,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9205,32200,676040,five_tasks,0.7507195949554444,0.525,3.1040494441986084,1,85,2.7782950401306152,-0.018795054405927658,-0.020223796367645264,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9206,32240,677032,five_tasks,0.6966414093971253,0.6,2.112248420715332,1,124,3.918450117111206,-0.01875176467001438,0.0003649341524578631,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9207,32280,677880,five_tasks,0.6836224317550659,0.625,1.6604098081588745,1,106,3.4539456367492676,-0.018666397780179977,-0.005600522737950087,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9208,32320,678696,five_tasks,0.7717996537685394,0.55,2.5033156871795654,1,102,3.31209135055542,-0.0185763631016016,-0.0023878563661128283,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9209,32360,679536,five_tasks,0.7471029847860337,0.575,3.248751401901245,1,105,3.3586864471435547,-0.018491066992282867,-0.0009877856355160475,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9210,32400,680480,five_tasks,0.7264709010720253,0.55,2.139348030090332,1,118,3.7920725345611572,-0.018453391268849373,0.0060585010796785355,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9211,32440,681384,five_tasks,0.7409670114517212,0.575,1.5525249242782593,1,113,3.6192257404327393,-0.018431266769766808,0.0013289451599121094,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9212,32480,682216,five_tasks,0.7009262830018997,0.575,2.269902467727661,1,104,3.2535288333892822,-0.018450798466801643,0.006491410080343485,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9213,32520,683112,five_tasks,0.6278622382320463,0.55,2.4729437828063965,1,112,3.547536849975586,-0.018477657809853554,0.0016605760902166367,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9214,32560,683912,five_tasks,0.7657289788126945,0.525,2.6082139015197754,1,100,3.1871936321258545,-0.018510043621063232,0.0015472371596843004,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9215,32600,684688,five_tasks,0.6130078383721411,0.675,1.883090853691101,1,97,3.035526990890503,-0.018515175208449364,-0.003274746937677264,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
9216,32640,685440,five_tasks,0.592432478396222,0.65,1.8419803380966187,1,94,3.0244853496551514,-0.018505895510315895,-0.0018522203899919987,"{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
